brand,price,thickness,weight,screen_size,ppi,threads,ram,antiglare,touch_screen,cores,battery_capacity,battery_cell,hdmi,ethernet,multi_card_reader,thunderbolt,display_port,vga,backlit,fingerprint_sensor,usb2,usb3,typec,processor_gen,processor_brand,processor_model,graphics_brand,graphics_capacity,graphics_model,everyday_use,business,performance,gaming,hdd,ssd,popularity,quality_type,ppi_type,thickness_num,weight_num
Gigabyte,189999,thick,heavy,16,141,20.0,16.0,1,0,14.0,99.0,,0,0,0,1,0,0,1,0,0.0,0.0,3.0,12.0,intel,i7,nvidia,8.0,Integrated,0,0,0,1,,1024.0,regular,low,medium,23.9,2.3
Dell,446390,,heavy,18,204,32.0,64.0,1,0,24.0,97.0,6.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,13.0,intel,i9,nvidia,16.0,rtx4090,0,0,0,1,,1024.0,regular,low,high,,2.72
Lenovo,73990,,,13,170,12.0,16.0,0,1,6.0,59.0,4.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,high,high,,
Lenovo,66500,slim,medium,14,162,16.0,16.0,1,1,8.0,52.5,,1,0,1,0,0,0,1,1,0.0,2.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,high,high,17.9,1.55
Asus,144990,thick,medium,16,189,20.0,16.0,1,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,0.0,2.0,2.0,12.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,,1024.0,regular,low,high,22.3,2.0
HP,43990,,medium,15,141,8.0,16.0,1,0,6.0,,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium,,1.69
Asus,70990,medium,medium,16,142,12.0,16.0,1,0,8.0,50.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,high,medium,18.9,1.8
Lenovo,64990,slim,medium,14,162,12.0,16.0,0,1,6.0,52.5,,1,0,1,0,0,0,1,1,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,medium,high,17.8,1.55
Asus,72990,medium,medium,15,141,12.0,16.0,1,0,6.0,50.0,3.0,1,0,0,0,0,0,1,1,2.0,1.0,1.0,5.0,amd,5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,high,medium,19.9,1.8
Acer,114990,thick,heavy,16,142,16.0,8.0,1,0,8.0,90.0,4.0,1,1,0,1,0,0,1,0,1.0,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,1,0,0,0,,512.0,regular,medium,medium,27.9,2.8
Dell,302990,,heavy,16,216,24.0,32.0,1,0,12.0,86.0,6.0,1,1,1,1,1,0,1,0,0.0,2.0,2.0,7.0,amd,5,nvidia,12.0,rtx4080,0,0,0,1,,2048.0,regular,high,high,,3.23
Acer,129990,thick,heavy,16,142,16.0,16.0,1,0,8.0,90.0,4.0,1,1,0,1,0,0,1,0,1.0,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,1,0,0,0,,512.0,regular,high,medium,27.9,2.8
Acer,57990,,medium,15,141,12.0,16.0,1,0,10.0,50.0,3.0,1,1,0,1,0,0,1,0,0.0,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,high,medium,,1.75
LG,98999,,lite,14,162,16.0,16.0,1,0,12.0,72.0,,1,0,0,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,high,high,,0.999
Dell,69990,medium,lite,14,157,8.0,8.0,1,0,4.0,42.0,3.0,1,1,0,0,0,0,0,0,0.0,2.0,2.0,10.0,intel,i5,intel,,Integrated,0,0,0,0,,512.0,regular,low,high,19.3,1.37
Fujitsu,79990,slim,lite,14,162,12.0,16.0,1,0,10.0,64.0,4.0,1,1,0,0,0,0,1,1,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,high,high,17.0,0.908
Fujitsu,79990,slim,lite,14,162,16.0,16.0,1,0,12.0,64.0,4.0,1,1,0,0,0,0,1,1,0.0,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,1,0,0,,512.0,regular,low,high,17.0,0.908
HP,126800,,,16,142,12.0,16.0,1,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i5,nvidia,4.0,t550,1,0,0,0,,1024.0,regular,low,medium,,
Asus,81900,medium,medium,15,141,16.0,16.0,1,0,8.0,50.0,3.0,1,0,0,0,0,0,1,1,2.0,1.0,1.0,5.0,amd,5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,high,medium,19.9,1.8
HP,131684,,,14,142,12.0,16.0,1,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i7,nvidia,4.0,t550,1,0,0,0,,512.0,regular,low,medium,,
HP,125900,,,14,162,12.0,16.0,1,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i7,intel,,Integrated,1,0,0,0,,1024.0,regular,high,high,,
HP,32990,slim,medium,15,112,4.0,8.0,0,0,4.0,41.0,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,,intel,7,intel,,Integrated,0,0,1,0,,512.0,regular,medium,low,17.9,1.69
HP,127790,medium,medium,16,142,12.0,16.0,1,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i7,intel,,Integrated,1,0,0,0,,1024.0,regular,medium,medium,19.9,1.8
HP,113612,,,16,142,12.0,16.0,1,0,10.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,1024.0,regular,low,medium,,
HP,108625,,,14,162,16.0,16.0,1,0,12.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,high,,
HP,272709,medium,medium,16,283,20.0,32.0,1,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,0.0,1.0,3.0,12.0,intel,i9,nvidia,16.0,rtx3080ti,0,1,0,0,,1024.0,regular,low,high,19.0,1.73
HP,233498,medium,medium,16,283,20.0,32.0,1,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,0.0,1.0,3.0,12.0,intel,i9,nvidia,6.0,rtx3060,0,1,0,0,,1024.0,regular,low,high,19.0,1.73
HP,390914,medium,medium,16,283,20.0,32.0,1,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,0.0,1.0,3.0,12.0,intel,i9,nvidia,12.0,rtx3080ti,0,1,0,0,,1024.0,regular,low,high,19.0,1.73
HP,230593,medium,medium,16,283,20.0,16.0,1,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,0.0,1.0,3.0,12.0,intel,i7,nvidia,6.0,rtx3060,0,1,0,0,,1024.0,regular,low,high,19.0,1.73
LG,128699,slim,lite,16,189,16.0,16.0,1,0,12.0,80.0,,1,0,0,1,0,0,1,1,0.0,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,1024.0,regular,high,high,16.8,1.19
HP,278712,medium,medium,16,283,20.0,16.0,1,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,0.0,1.0,3.0,12.0,intel,i7,nvidia,8.0,rtx3070ti,0,1,0,0,,1024.0,regular,medium,high,19.0,1.73
Lenovo,25490,,lite,11,135,2.0,4.0,1,0,2.0,,2.0,1,0,1,0,0,0,0,0,0.0,2.0,0.0,,intel,7,intel,,Integrated,1,0,0,0,,256.0,regular,medium,low,,1.3
Asus,119990,,,14,216,16.0,16.0,1,0,8.0,,4.0,1,0,0,1,0,0,1,1,0.0,2.0,2.0,6.0,amd,3,nvidia,6.0,rtx3050,0,0,0,1,,512.0,regular,low,high,,
HP,239761,medium,medium,16,283,20.0,16.0,1,0,14.0,86.0,6.0,0,0,0,1,0,0,1,1,0.0,1.0,3.0,12.0,intel,i7,nvidia,8.0,rtx3070ti,0,1,0,0,,1024.0,regular,medium,high,19.0,1.73
LG,152499,slim,lite,16,189,16.0,16.0,0,1,12.0,80.0,,0,0,0,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,1024.0,regular,medium,high,16.95,1.48
LG,78299,slim,medium,16,142,12.0,16.0,1,1,6.0,72.0,,1,0,0,0,0,0,1,1,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,low,medium,16.3,1.6
HP,50990,medium,medium,15,100,8.0,8.0,1,0,,47.0,2.0,0,0,0,0,0,0,0,0,0.0,1.0,2.0,,intel,i3,intel,,Integrated,0,0,1,0,,256.0,regular,high,low,18.1,1.69
Lenovo,56490,,,15,134,12.0,16.0,1,0,10.0,45.0,3.0,1,0,1,0,0,0,0,0,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,low,low,,
Acer,69990,thick,heavy,15,141,12.0,16.0,1,0,8.0,57.5,4.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,low,medium,26.9,2.5
Asus,63990,medium,medium,15,141,12.0,16.0,1,0,10.0,42.0,3.0,1,0,0,0,0,0,1,1,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,high,medium,19.9,1.7
Asus,114990,medium,medium,16,283,16.0,16.0,1,0,10.0,50.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,12.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,512.0,regular,high,high,20.0,1.8
HP,27490,slim,lite,15,100,4.0,8.0,0,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,0.0,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,medium,low,17.9,1.47
Dell,60210,medium,medium,14,141,12.0,8.0,1,0,10.0,54.0,4.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,1,0,0,0,,1024.0,regular,low,medium,19.5,1.59
HP,102990,thick,heavy,16,182,12.0,16.0,1,0,8.0,,6.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,low,high,23.9,2.32
HP,109999,thick,heavy,16,182,12.0,16.0,1,0,8.0,83.0,6.0,1,1,0,0,0,0,1,0,0.0,3.0,1.0,13.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,high,high,23.9,2.32
Infinix,71990,slim,medium,15,141,20.0,32.0,0,0,14.0,70.0,,1,0,0,0,0,0,1,1,2.0,2.0,0.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,1024.0,regular,medium,medium,16.95,1.8
Infinix,19990,medium,medium,15,141,4.0,4.0,1,0,4.0,40.0,,1,0,0,0,0,0,1,0,0.0,2.0,2.0,11.0,intel,5,intel,,Integrated,0,0,1,0,,128.0,popular,low,medium,18.15,1.76
Lenovo,56990,,lite,14,157,12.0,8.0,1,0,10.0,45.0,3.0,1,0,0,0,0,0,1,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,high,,1.5
Lenovo,23990,slim,lite,14,135,2.0,8.0,1,0,2.0,,,1,0,1,0,0,0,0,0,0.0,2.0,1.0,4.0,intel,7,intel,,Integrated,0,0,1,0,,256.0,regular,medium,low,17.9,1.3
MSI,57990,,medium,15,141,16.0,16.0,1,0,8.0,,3.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i7,nvidia,4.0,gtx1650,0,0,1,0,,512.0,regular,low,medium,,1.86
Lenovo,130800,slim,medium,14,157,8.0,16.0,1,0,4.0,,3.0,1,1,0,1,0,0,1,0,0.0,2.0,1.0,11.0,intel,i7,nvidia,2.0,mx450,0,1,0,0,,512.0,regular,low,high,18.0,1.53
MSI,75990,,,15,141,12.0,16.0,1,0,8.0,,3.0,1,1,0,0,0,0,1,0,1.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,low,medium,,
Lenovo,44990,,lite,14,157,8.0,8.0,1,0,4.0,45.0,3.0,1,1,0,0,0,0,1,1,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,low,high,,1.41
Asus,94990,medium,medium,16,283,12.0,16.0,1,0,8.0,63.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,12.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,medium,high,20.0,1.8
Asus,73990,,medium,15,141,12.0,16.0,1,0,10.0,50.0,,1,0,0,0,0,0,1,1,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,high,medium,,1.7
Asus,63990,medium,medium,15,141,12.0,16.0,1,0,10.0,42.0,3.0,1,0,0,0,0,0,1,1,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium,19.9,1.7
Lenovo,57990,thick,heavy,15,141,8.0,16.0,1,0,4.0,,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,11.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,viral,medium,medium,24.2,2.25
Lenovo,54990,,lite,14,157,12.0,8.0,1,0,6.0,45.0,3.0,1,1,0,0,0,0,1,1,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,low,high,,1.41
HP,87680,medium,heavy,15,141,16.0,16.0,0,1,8.0,55.0,4.0,1,0,1,0,0,0,1,0,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,low,medium,18.4,2.14
HP,79490,medium,heavy,15,141,12.0,16.0,0,1,6.0,55.0,4.0,1,0,1,0,0,0,1,0,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,medium,medium,18.4,2.14
HP,96990,medium,heavy,15,141,12.0,16.0,0,1,10.0,55.0,4.0,1,0,1,0,0,0,1,0,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,high,medium,18.4,2.14
HP,88680,medium,heavy,15,141,12.0,16.0,0,1,10.0,55.0,4.0,1,0,1,0,0,0,1,0,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,medium,18.4,2.14
HP,87490,medium,heavy,15,141,12.0,16.0,0,1,6.0,55.0,4.0,1,0,1,0,0,0,1,0,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,high,medium,18.4,2.14
Lenovo,44927,slim,medium,15,157,4.0,8.0,1,0,2.0,47.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,11.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,17.9,1.62
Asus,69990,medium,lite,14,243,12.0,16.0,1,0,8.0,63.0,3.0,1,0,0,0,0,0,1,1,1.0,1.0,1.0,12.0,intel,i5,nvidia,4.0,rtx2050,0,0,1,0,,512.0,regular,medium,high,18.9,1.4
HP,107767,slim,lite,14,243,20.0,16.0,1,0,14.0,51.0,3.0,1,0,0,0,0,0,1,1,0.0,2.0,2.0,12.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,17.0,1.41
Dell,38390,medium,medium,15,141,4.0,8.0,1,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,1.0,2.0,0.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,1024.0,0.0,regular,medium,medium,19.0,1.69
HP,39990,slim,lite,14,141,8.0,8.0,1,0,4.0,41.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,medium,medium,17.9,1.4
Dell,58299,,,14,162,8.0,8.0,1,1,6.0,54.0,4.0,1,0,1,1,0,0,1,1,0.0,1.0,2.0,13.0,intel,i3,intel,,Integrated,1,0,0,0,,1024.0,regular,low,high,,
HP,52990,slim,lite,14,157,8.0,16.0,1,0,4.0,,3.0,1,0,0,0,0,0,1,1,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,medium,high,17.0,1.41
Lenovo,59990,,lite,14,157,12.0,16.0,1,0,6.0,45.0,3.0,1,1,0,0,0,0,1,1,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,low,high,,1.41
Lenovo,59990,thick,heavy,15,141,12.0,16.0,1,0,6.0,,,1,1,0,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,popular,low,medium,24.2,2.25
Lenovo,53990,medium,medium,15,141,12.0,8.0,1,0,10.0,45.0,3.0,1,1,1,1,0,0,1,1,0.0,2.0,2.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,high,medium,18.9,1.7
HP,80490,medium,lite,14,189,16.0,16.0,1,0,12.0,51.0,3.0,1,0,0,0,0,0,1,0,0.0,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0,regular,high,high,18.4,1.4
Lenovo,59500,thick,heavy,15,141,12.0,16.0,1,0,6.0,45.0,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,medium,medium,24.1,2.25
Lenovo,60990,thick,heavy,15,141,12.0,8.0,1,0,6.0,,,1,1,0,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,low,medium,24.2,2.25
MSI,171990,medium,heavy,15,141,16.0,16.0,1,0,10.0,53.5,3.0,1,1,0,0,0,0,1,0,0.0,2.0,2.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,1,0,,1024.0,regular,high,medium,19.9,2.1
Lenovo,66990,medium,heavy,15,141,12.0,16.0,1,0,6.0,,,1,1,0,0,0,0,1,0,0.0,2.0,1.0,7.0,amd,3,nvidia,4.0,rtx2050,0,0,0,1,,512.0,regular,low,medium,21.8,2.32
HP,115592,thick,heavy,15,141,12.0,16.0,1,0,6.0,52.5,3.0,1,1,1,1,0,0,1,0,0.0,2.0,1.0,6.0,amd,5,nvidia,4.0,t600,0,1,0,0,1024.0,0.0,regular,high,medium,24.0,2.25
HP,137456,thick,heavy,15,141,12.0,32.0,1,0,6.0,52.5,3.0,1,1,1,1,0,0,1,0,0.0,2.0,1.0,6.0,amd,5,nvidia,4.0,t600,0,1,0,0,,1024.0,regular,low,medium,24.0,2.25
Lenovo,52990,slim,lite,14,157,8.0,8.0,0,1,6.0,52.5,,1,0,1,1,0,0,1,1,0.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,17.9,1.5
HP,52990,slim,medium,15,141,16.0,16.0,1,0,8.0,41.0,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,5.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,medium,medium,17.9,1.69
HP,47990,,lite,14,157,8.0,8.0,1,0,6.0,41.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,13.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,,1.4
Infinix,50990,slim,medium,15,141,16.0,16.0,0,0,12.0,70.0,,1,0,0,0,0,0,1,1,2.0,2.0,0.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,popular,low,medium,16.95,1.8
HP,49490,slim,lite,14,141,8.0,8.0,1,0,4.0,41.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,medium,medium,17.9,1.4
HP,52990,slim,lite,14,141,8.0,16.0,1,0,4.0,41.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,medium,medium,17.9,1.4
HP,115990,medium,medium,15,141,12.0,16.0,1,1,10.0,55.0,4.0,1,0,1,1,0,0,1,0,0.0,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,1,0,0,,1024.0,regular,medium,medium,18.3,1.77
HP,109990,medium,medium,15,141,12.0,16.0,1,1,10.0,55.0,4.0,1,0,1,1,0,0,1,0,0.0,2.0,2.0,13.0,intel,i7,intel,,Integrated,0,1,0,0,,512.0,regular,medium,medium,18.3,1.77
Acer,29990,medium,lite,14,112,8.0,8.0,0,0,4.0,,3.0,1,1,0,0,0,0,0,0,0.0,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,256.0,regular,medium,low,20.9,1.5
Asus,174990,medium,medium,14,216,16.0,16.0,1,0,8.0,76.0,4.0,1,0,0,1,0,0,1,1,0.0,2.0,2.0,7.0,amd,7,nvidia,6.0,rtx4050,0,0,0,1,,1024.0,regular,low,high,19.5,1.72
Asus,62990,thick,heavy,15,141,12.0,8.0,1,0,6.0,48.0,4.0,1,1,0,1,0,0,1,0,0.0,3.0,1.0,11.0,intel,i5,nvidia,4.0,rtx2050,0,0,0,1,,1024.0,regular,medium,medium,24.5,2.3
Dell,84980,,,14,141,12.0,16.0,1,0,10.0,54.0,4.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,13.0,intel,i7,intel,,Integrated,1,0,0,0,,512.0,regular,medium,medium,,
Lenovo,51990,medium,medium,15,141,16.0,8.0,1,0,8.0,45.0,3.0,1,1,1,1,0,0,1,1,0.0,2.0,2.0,7.0,amd,3,amd,,Integrated,0,0,1,0,,512.0,regular,high,medium,18.9,1.7
Lenovo,63990,thick,heavy,15,141,12.0,8.0,1,0,6.0,45.0,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,5.0,amd,5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,low,medium,24.1,2.25
HP,139990,thick,heavy,15,141,16.0,32.0,1,0,8.0,52.5,2.0,1,0,1,1,0,0,1,0,0.0,2.0,1.0,6.0,amd,7,nvidia,4.0,t600,0,1,0,0,,1024.0,regular,high,medium,24.0,2.25
Lenovo,36990,medium,medium,15,141,4.0,8.0,1,0,2.0,,3.0,1,0,1,0,0,0,0,0,1.0,2.0,0.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,medium,medium,19.9,1.7
Dell,92490,,medium,14,162,12.0,8.0,0,1,10.0,54.0,4.0,1,0,1,0,0,0,1,1,0.0,1.0,2.0,12.0,intel,i7,intel,,Integrated,1,0,0,0,,512.0,regular,low,high,,1.57
Lenovo,69990,medium,heavy,15,141,12.0,16.0,1,0,8.0,60.0,,1,1,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0,regular,high,medium,21.8,2.31
Lenovo,63990,thick,heavy,15,141,8.0,16.0,1,0,4.0,,,1,1,0,0,0,0,1,0,0.0,2.0,1.0,11.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0,regular,low,medium,24.2,2.25
HP,47990,slim,lite,14,141,8.0,8.0,1,0,4.0,41.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0,regular,low,medium,17.9,1.4
Asus,99990,medium,medium,16,283,16.0,16.0,1,0,10.0,63.0,3.0,1,0,1,0,0,0,1,1,0.0,2.0,1.0,12.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,low,high,20.0,1.8
MSI,111990,thick,medium,15,141,16.0,16.0,1,0,10.0,53.5,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,512.0,regular,low,medium,22.9,1.98
MSI,92990,thick,medium,15,141,12.0,16.0,0,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,,512.0,regular,low,medium,22.9,1.98
HP,67990,medium,medium,15,112,12.0,16.0,1,0,10.0,41.0,3.0,1,1,0,0,0,0,1,0,0.0,2.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0,regular,medium,low,19.9,1.74
Lenovo,46700,,medium,14,157,8.0,8.0,1,0,6.0,45.0,3.0,1,1,0,0,0,0,0,1,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,0,1,0,0,,512.0,regular,medium,high,,1.59
Dell,48990,medium,medium,16,138,8.0,8.0,1,0,6.0,,3.0,1,1,1,0,0,0,0,0,0.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0,regular,medium,low,18.2,1.91
HP,20890,slim,lite,15,100,2.0,4.0,1,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,0.0,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,256.0,regular,low,low,17.9,1.47
Lenovo,61000,,medium,14,157,8.0,8.0,1,0,6.0,45.0,3.0,1,1,0,0,0,0,0,1,1.0,1.0,1.0,12.0,intel,i3,intel,,Integrated,0,1,0,0,,512.0,regular,low,high,,1.59
Dell,45499,,,15,141,12.0,8.0,1,0,6.0,41.0,3.0,1,1,1,0,0,0,1,0,0.0,3.0,0.0,5.0,amd,5,amd,,Integrated,1,0,0,0,,512.0,regular,medium,medium,,
Dell,62290,medium,medium,16,142,12.0,8.0,1,0,6.0,54.0,4.0,1,0,1,1,0,0,1,1,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,low,medium,18.2,1.84
Acer,30990,medium,medium,15,141,8.0,8.0,0,0,4.0,,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,high,medium,18.7,1.78
Acer,30990,medium,medium,15,141,8.0,8.0,1,0,8.0,40.0,3.0,1,0,0,0,0,0,0,0,0.0,2.0,1.0,,intel,i3,intel,,Integrated,0,0,1,0,,256.0,regular,high,medium,18.9,1.78
Lenovo,33990,slim,medium,15,157,8.0,8.0,1,0,4.0,,3.0,1,0,1,0,0,0,0,0,0.0,2.0,1.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0,regular,high,high,17.9,1.62
HP,58990,slim,lite,14,157,8.0,8.0,1,0,4.0,43.0,3.0,1,0,0,0,0,0,1,0,0.0,2.0,1.0,11.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0,regular,low,high,17.0,1.41
Razer,199990,slim,medium,14,216,16.0,32.0,1,0,8.0,68.1,,1,0,0,1,0,0,1,0,0.0,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,0,0,0,1,,1024.0,regular,low,high,16.8,1.78
MSI,62990,thick,heavy,15,140,12.0,16.0,0,0,6.0,53.5,3.0,1,1,0,0,0,0,1,0,0.0,0.0,1.0,7.0,amd,3,nvidia,4.0,rtx2050,1,0,0,0,,512.0,regular,low,medium,,2.25
MSI,74990,thick,heavy,15,140,12.0,16.0,0,0,6.0,53.5,3.0,1,1,0,0,0,0,1,0,0.0,0.0,1.0,7.0,amd,3,nvidia,6.0,rtx3050,1,0,0,0,,512.0,regular,high,medium,,2.25
MSI,93490,thick,heavy,15,140,16.0,16.0,0,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,0.0,0.0,1.0,7.0,amd,3,nvidia,6.0,rtx3050,1,0,0,0,,512.0,regular,low,medium,,2.25
